Number-Nodes Number-Links Density Average-Degree Average-Path-Length Diameter Average-Clustering Average-Betweenness Average-Eigenvector Average-Closeness Average-PageRank p
300 15455 0.3445930880713489 103.03333333333333 1.655406911928651 2 0.3444786439476844 97.9833333333332 0.766143487718705 0.6042339630085365 0.003333333333333331 0.34
300 15938 0.3553623188405797 106.25333333333333 1.6446376811594203 2 0.3546189554445755 96.37333333333324 0.8063460145774116 0.6081961346073794 0.0033333333333333335 0.35000000000000003
300 15992 0.35656633221850614 106.61333333333333 1.6434336677814938 2 0.35648137283443493 96.19333333333336 0.7694998652538594 0.6086550631179044 0.0033333333333333322 0.36
300 16766 0.37382385730211815 111.77333333333333 1.6261761426978818 2 0.3741454021616627 93.61333333333336 0.7887765383624415 0.6151258130694547 0.003333333333333334 0.37
300 17093 0.38111482720178375 113.95333333333333 1.6188851727982163 2 0.3819791824395278 92.52333333333334 0.7519198928337588 0.6179112681248174 0.0033333333333333357 0.38
300 17566 0.39166109253065773 117.10666666666667 1.6083389074693422 2 0.39211831170744194 90.94666666666667 0.7922934208804034 0.6219494357280111 0.003333333333333332 0.39
300 18100 0.4035674470457079 120.66666666666667 1.596432552954292 2 0.40412809902945424 89.16666666666656 0.8188367351756702 0.6266099224405143 0.003333333333333334 0.4
300 18397 0.41018952062430325 122.64666666666666 1.5898104793756969 2 0.4096562848693867 88.17666666666658 0.8531234737141719 0.6291864353429863 0.003333333333333331 0.41000000000000003
300 18952 0.42256410256410254 126.34666666666666 1.5774358974358975 2 0.422181542915787 86.32666666666664 0.8329455034363207 0.6341424616546724 0.003333333333333333 0.42
300 19547 0.43583054626532886 130.31333333333333 1.564169453734671 2 0.4351799988283549 84.3433333333333 0.8674037407683172 0.6394991259480628 0.0033333333333333314 0.43
300 19885 0.44336677814938685 132.56666666666666 1.5566332218506131 2 0.4430766084222183 83.21666666666664 0.8485851903104327 0.642627158114227 0.0033333333333333335 0.44
300 20626 0.4598885172798216 137.50666666666666 1.5401114827201783 2 0.45966716444830213 80.74666666666668 0.8500096286957917 0.6495334066404277 0.003333333333333334 0.45
300 20579 0.4588405797101449 137.19333333333333 1.541159420289855 2 0.45836288077627824 80.90333333333332 0.8288900518955016 0.6490608661587454 0.003333333333333336 0.46
300 21206 0.4728205128205128 141.37333333333333 1.5271794871794873 2 0.4725959378158539 78.81333333333328 0.8633785643339237 0.6550466781285614 0.0033333333333333327 0.47000000000000003
300 21644 0.4825863991081382 144.29333333333332 1.5174136008918617 2 0.48254933112457543 77.35333333333328 0.8685334638786905 0.6592325561605554 0.003333333333333334 0.48
300 21958 0.48958751393534 146.38666666666666 1.51041248606466 2 0.4897269284208442 76.30666666666652 0.8569020277379451 0.6623391134011797 0.003333333333333337 0.49
300 22560 0.5030100334448161 150.4 1.496989966555184 2 0.5035192661974349 74.29999999999997 0.8597401744258734 0.6682943605960506 0.0033333333333333305 0.5
300 22716 0.5064882943143812 151.44 1.4935117056856186 2 0.5063173772975234 73.77999999999994 0.8673827780159161 0.6698037033819366 0.00333333333333333 0.51
300 23407 0.5218952062430323 156.04666666666665 1.4781047937569676 2 0.5211538556638293 71.47666666666659 0.8221361095889635 0.6767802959672987 0.0033333333333333335 0.52
300 23887 0.5325975473801561 159.24666666666667 1.467402452619844 2 0.5326495635985513 69.87666666666664 0.8899464619430232 0.6817437752358622 0.00333333333333333 0.53
300 24422 0.5445261984392419 162.81333333333333 1.455473801560758 2 0.5444413528863585 68.09333333333339 0.8296335551439895 0.687316303768449 0.003333333333333337 0.54
300 24865 0.5544035674470457 165.76666666666668 1.4455964325529542 2 0.554252054956702 66.61666666666659 0.8836435689491486 0.6920404060472918 0.0033333333333333335 0.55
300 25245 0.562876254180602 168.3 1.437123745819398 2 0.5631794275765516 65.35000000000001 0.8542202573651742 0.696143135442972 0.0033333333333333335 0.56
300 25783 0.5748717948717949 171.88666666666666 1.425128205128205 2 0.5754275236410779 63.55666666666669 0.8749273643939186 0.7020169558820617 0.003333333333333333 0.5700000000000001
300 26143 0.5828985507246377 174.28666666666666 1.4171014492753624 2 0.5828373884721902 62.356666666666634 0.8828635326089943 0.7059318236958311 0.003333333333333337 0.58
300 26612 0.593355629877369 177.41333333333333 1.406644370122631 2 0.5932752681857046 60.79333333333336 0.9040492352395321 0.7112023490151499 0.0033333333333333357 0.59
300 26926 0.6003567447045708 179.50666666666666 1.3996432552954292 2 0.6004337209052273 59.74666666666669 0.8757078771139343 0.7147527123416136 0.003333333333333333 0.6
300 27342 0.6096321070234114 182.28 1.3903678929765886 2 0.6096368833109637 58.35999999999998 0.8937042175196909 0.7194973202908624 0.003333333333333333 0.61
300 27906 0.6222073578595317 186.04 1.3777926421404683 2 0.6223451332545599 56.48000000000001 0.8980464842213464 0.7261126764337127 0.003333333333333332 0.62
300 28261 0.6301226309921962 188.40666666666667 1.3698773690078039 2 0.6298076756802325 55.29666666666665 0.8835310306633003 0.730289811665933 0.0033333333333333357 0.63
300 28809 0.6423411371237459 192.06 1.3576588628762543 2 0.6429079239461619 53.47000000000001 0.866498945817299 0.736933730822961 0.0033333333333333305 0.64
300 29368 0.6548049052396878 195.78666666666666 1.3451950947603122 2 0.6546081524724954 51.606666666666634 0.8639859964664568 0.7436897535107939 0.003333333333333335 0.65
300 29934 0.6674247491638796 199.56 1.3325752508361204 2 0.667308185018398 49.719999999999985 0.904663313710746 0.7507455592437252 0.003333333333333331 0.66
300 30153 0.6723076923076923 201.02 1.3276923076923077 2 0.672488539281039 48.99000000000001 0.9125639788187819 0.7535136712924393 0.003333333333333332 0.67
300 30745 0.6855072463768116 204.96666666666667 1.3144927536231885 2 0.6853301432395139 47.016666666666666 0.9009278853166569 0.7610442022499881 0.003333333333333331 0.68
300 31145 0.6944258639910814 207.63333333333333 1.3055741360089186 2 0.694326110165529 45.683333333333316 0.9105002549042418 0.766287800002307 0.003333333333333331 0.6900000000000001
300 31343 0.6988405797101449 208.95333333333335 1.301159420289855 2 0.698605897579623 45.02333333333327 0.8964048035288407 0.7688539743681468 0.0033333333333333314 0.7000000000000001
300 31870 0.7105908584169454 212.46666666666667 1.2894091415830546 2 0.7107437995820161 43.266666666666694 0.9040481628328969 0.775879437076669 0.0033333333333333335 0.71
300 32322 0.7206688963210702 215.48 1.2793311036789297 2 0.7207226632383348 41.75999999999999 0.9112996047815978 0.7819968601597059 0.0033333333333333335 0.72
300 32848 0.7323968784838351 218.98666666666668 1.267603121516165 2 0.7327346808070248 40.00666666666667 0.9131369394876043 0.7892875899620945 0.003333333333333332 0.73
300 33317 0.7428539576365664 222.11333333333334 1.2571460423634337 2 0.7430950425219479 38.44333333333333 0.9180801346568059 0.7958078855749116 0.003333333333333331 0.74
300 33807 0.7537792642140468 225.38 1.2462207357859532 2 0.7536104763556533 36.809999999999974 0.9208987100246672 0.8027375556393382 0.0033333333333333314 0.75
300 34119 0.7607357859531773 227.46 1.2392642140468226 2 0.7608259175958979 35.77000000000004 0.9247044295355198 0.8072535889343352 0.003333333333333333 0.76
300 34658 0.7727536231884058 231.05333333333334 1.2272463768115942 2 0.7726468719745291 33.97333333333335 0.9353287457807817 0.8151208715082424 0.0033333333333333305 0.77
300 34962 0.7795317725752509 233.08 1.2204682274247491 2 0.7793783548524776 32.96000000000001 0.9205688250769566 0.8196313735511446 0.0033333333333333314 0.78
300 35564 0.7929542920847269 237.09333333333333 1.2070457079152732 2 0.792830206836384 30.95333333333334 0.9339267807295808 0.8287518305694174 0.0033333333333333335 0.79
300 35934 0.8012040133779265 239.56 1.1987959866220737 2 0.8010729718053551 29.719999999999995 0.9149706191601242 0.8344421433926088 0.003333333333333333 0.8
300 36405 0.8117056856187291 242.7 1.188294314381271 2 0.8117017658586091 28.150000000000006 0.9169692169261026 0.8418436910096869 0.003333333333333333 0.81
300 36746 0.8193088071348941 244.97333333333333 1.1806911928651058 2 0.8192714186980852 27.013333333333335 0.9422883166730736 0.8472482117089253 0.003333333333333334 0.8200000000000001
300 37314 0.8319732441471572 248.76 1.1680267558528428 2 0.8320202641290054 25.119999999999997 0.9388376886681952 0.8564373508289359 0.003333333333333336 0.8300000000000001
300 37779 0.8423411371237458 251.86 1.157658862876254 2 0.8424276184958521 23.570000000000007 0.9397481865895609 0.8641348435011984 0.003333333333333333 0.84
300 38196 0.8516387959866221 254.64 1.148361204013378 2 0.8517632638898512 22.179999999999996 0.9438799645913184 0.8711246187165457 0.003333333333333331 0.85
300 38519 0.8588405797101449 256.79333333333335 1.1411594202898552 2 0.8588254552275733 21.10333333333334 0.9475105838020713 0.8765650244396854 0.003333333333333331 0.86
300 39097 0.8717279821627648 260.64666666666665 1.1282720178372352 2 0.8717924499278761 19.17666666666667 0.9482972496820039 0.8865809015441308 0.003333333333333336 0.87
300 39598 0.8828985507246376 263.9866666666667 1.1171014492753624 2 0.8828613585075993 17.506666666666664 0.9529450431645178 0.8954074014115991 0.003333333333333333 0.88
300 39925 0.8901895206243032 266.1666666666667 1.1098104793756967 2 0.8901923456128048 16.416666666666675 0.9506737307475366 0.9012938782212184 0.003333333333333334 0.89
300 40284 0.8981939799331103 268.56 1.1018060200668895 2 0.8981906129197745 15.219999999999994 0.9491459108726604 0.9078293628339937 0.003333333333333337 0.9
300 40760 0.9088071348940914 271.73333333333335 1.0911928651059086 2 0.9087922881360571 13.63333333333334 0.9540091695600785 0.9166419720982113 0.0033333333333333383 0.91
300 41268 0.920133779264214 275.12 1.0798662207357859 2 0.9201170506683165 11.940000000000001 0.9621432764086575 0.926238839883848 0.003333333333333336 0.92
300 41749 0.9308584169453734 278.32666666666665 1.0691415830546265 2 0.9308574402235157 10.33666666666667 0.9665397006885496 0.9355084311606156 0.0033333333333333335 0.93
300 42254 0.9421181716833891 281.6933333333333 1.057881828316611 2 0.9420964826653652 8.653333333333332 0.9648298457603253 0.9454304475377338 0.003333333333333333 0.9400000000000001
300 42676 0.9515273132664437 284.50666666666666 1.0484726867335563 2 0.9515509345534013 7.2466666666666715 0.9676502588109823 0.9539076556292013 0.003333333333333337 0.9500000000000001
300 43070 0.9603121516164994 287.1333333333333 1.0396878483835006 2 0.9603086220135933 5.9333333333333345 0.9701838951733018 0.961940979493728 0.0033333333333333335 0.96
300 43497 0.9698327759197325 289.98 1.0301672240802675 2 0.9698287441268831 4.510000000000002 0.9796805447065642 0.970802193801314 0.003333333333333329 0.97
300 43942 0.9797547380156075 292.94666666666666 1.0202452619843925 2 0.9797545637907739 3.0266666666666717 0.983121930634329 0.9802184292845071 0.0033333333333333214 0.98
300 44393 0.9898104793756968 295.9533333333333 1.0101895206243032 2 0.9898103705073725 1.5233333333333332 0.9898780642805277 0.9899457640191883 0.0033333333333333283 0.99
